Price,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,Close,High,High,High,High,High,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume
Ticker,AAPL,AMZN,GOOGL,META,NFLX,AAPL,AMZN,GOOGL,META,NFLX,AAPL,AMZN,GOOGL,META,NFLX,AAPL,AMZN,GOOGL,META,NFLX,AAPL,AMZN,GOOGL,META,NFLX,AAPL,AMZN,GOOGL,META,NFLX
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-16,76.57749938964844,93.89700317382812,72.50800323486328,221.5349578857422,338.6199951171875,78.80999755859375,93.89700317382812,72.50800323486328,221.77000427246094,338.6199951171875,78.92500305175781,94.27950286865234,72.53500366210938,222.6300048828125,343.55999755859375,78.02249908447266,93.3010025024414,72.0,220.38999938964844,335.8500061035156,78.39749908447266,94.14949798583984,72.27249908447266,222.57000732421875,343.5,108829200,53190000,26080000,10015300,5016000
2020-01-17,77.42530059814453,93.23600006103516,73.97599792480469,221.90455627441406,339.6700134277344,79.68250274658203,93.23600006103516,73.97599792480469,222.13999938964844,339.6700134277344,79.68499755859375,94.33200073242188,74.02749633789062,222.2899932861328,341.57000732421875,78.75,92.86250305175781,72.82749938964844,220.52999877929688,337.3800048828125,79.06749725341797,94.29450225830078,73.12699890136719,222.02999877929688,341.0,137816400,79946000,52424000,15905900,6066500
2020-01-21,76.90060424804688,94.5999984741211,74.11250305175781,221.20530700683594,338.1099853515625,79.14250183105469,94.5999984741211,74.11250305175781,221.44000244140625,338.1099853515625,79.75499725341797,94.7135009765625,74.49400329589844,222.3699951171875,341.0,79.0,93.0,73.510498046875,219.1199951171875,332.5899963378906,79.29750061035156,93.25,73.94999694824219,222.16000366210938,340.0,110843200,74156000,48930000,14275800,14350300
2020-01-22,77.17508697509766,94.37300109863281,74.19349670410156,221.08543395996094,326.0,79.42500305175781,94.37300109863281,74.19349670410156,221.32000732421875,326.0,79.99749755859375,95.125,75.02899932861328,222.75,336.29998779296875,79.32749938964844,94.16699981689453,74.13300323486328,221.27999877929688,323.6000061035156,79.6449966430664,94.80449676513672,74.48650360107422,222.30999755859375,332.54998779296875,101832400,64326000,28458000,12212800,21730000
2020-01-23,77.54676055908203,94.22899627685547,74.2344970703125,219.52706909179688,349.6000061035156,79.80750274658203,94.22899627685547,74.2344970703125,219.75999450683594,349.6000061035156,79.88999938964844,94.4990005493164,74.67500305175781,221.49000549316406,349.8800048828125,78.9124984741211,93.63800048828125,74.01599884033203,219.27000427246094,325.010009765625,79.4800033569336,94.25550079345703,74.37750244140625,220.75,326.0400085449219,104472000,49692000,26650000,11195000,18200300
2020-01-24,77.32327270507812,93.08200073242188,73.30850219726562,217.70901489257812,353.1600036621094,79.57749938964844,93.08200073242188,73.30850219726562,217.94000244140625,353.1600036621094,80.8324966430664,94.74949645996094,74.70999908447266,221.77999877929688,359.8500061035156,79.37999725341797,92.37200164794922,73.15899658203125,216.11000061035156,345.8800048828125,80.0625,94.56849670410156,74.64099884033203,220.8000030517578,348.4599914550781,146537600,75324000,29786000,11905800,17939700
2020-01-27,75.0495376586914,91.41699981689453,71.58650207519531,214.6422576904297,342.8800048828125,77.23750305175781,91.41699981689453,71.58650207519531,214.8699951171875,342.8800048828125,77.94249725341797,92.05000305175781,71.8290023803711,216.05999755859375,351.8999938964844,76.22000122070312,90.76699829101562,70.9749984741211,212.5,341.0199890136719,77.51499938964844,91.0,71.5770034790039,213.10000610351562,345.95001220703125,161940000,70570000,34132000,13810700,7709500
2020-01-28,77.17265319824219,92.6624984741211,72.5250015258789,217.5591583251953,348.5199890136719,79.42250061035156,92.6624984741211,72.5250015258789,217.7899932861328,348.5199890136719,79.5999984741211,92.90550231933594,72.73999786376953,218.74000549316406,352.3999938964844,78.04750061035156,91.5009994506836,71.51799774169922,213.52000427246094,342.7799987792969,78.1500015258789,92.0250015258789,72.08699798583984,216.13999938964844,345.8800048828125,162234000,56160000,29724000,13413800,6821600
2020-01-29,78.78805541992188,92.9000015258789,72.83499908447266,222.99339294433594,343.1600036621094,81.08499908447266,92.9000015258789,72.83499908447266,223.22999572753906,343.1600036621094,81.9625015258789,93.73750305175781,73.20700073242188,224.1999969482422,349.3999938964844,80.34500122070312,92.7509994506836,72.26950073242188,218.4499969482422,338.54998779296875,81.11250305175781,93.19999694824219,72.9229965209961,221.44000244140625,349.0,216229200,41760000,21566000,33181300,7643500
2020-01-30,78.67389678955078,93.53399658203125,72.7125015258789,209.30792236328125,347.739990234375,80.96749877929688,93.53399658203125,72.7125015258789,209.52999877929688,347.739990234375,81.02249908447266,93.64350128173828,72.76249694824219,211.42999267578125,348.20001220703125,79.6875,92.53050231933594,71.75,204.75,339.25,80.13500213623047,92.9000015258789,71.90499877929688,206.52999877929688,341.1000061035156,126743200,126548000,27110000,48775500,5328100
2020-01-31,75.18558502197266,100.43599700927734,71.63899993896484,201.6959991455078,345.0899963378906,77.37750244140625,100.43599700927734,71.63899993896484,201.91000366210938,345.0899963378906,80.66999816894531,102.78600311279297,73.4834976196289,208.69000244140625,347.3900146484375,77.07250213623047,100.1135025024414,71.35299682617188,201.05999755859375,340.9800109863281,80.23249816894531,102.57350158691406,73.39299774169922,208.42999267578125,347.3900146484375,199588400,311346000,43822000,31359900,5230000
2020-02-03,74.97911071777344,100.20999908447266,74.12999725341797,203.9735870361328,358.0,77.16500091552734,100.20999908447266,74.12999725341797,204.19000244140625,358.0,78.37249755859375,102.42500305175781,74.31500244140625,205.13999938964844,359.6300048828125,75.55500030517578,100.01249694824219,72.83049774169922,202.5,346.2799987792969,76.07499694824219,100.52999877929688,73.0824966430664,203.44000244140625,347.239990234375,173788400,117834000,71636000,15495600,6670600
2020-02-04,77.4544448852539,102.4834976196289,72.27050018310547,209.60760498046875,369.010009765625,79.7125015258789,102.4834976196289,72.27050018310547,209.8300018310547,369.010009765625,79.91000366210938,102.98999786376953,73.36699676513672,210.60000610351562,369.57000732421875,78.40750122070312,100.76850128173828,71.10150146484375,205.1999969482422,356.1000061035156,78.82749938964844,101.49400329589844,72.72450256347656,206.6199951171875,361.0,136616400,105786000,95880000,19628900,7161500
2020-02-05,78.0860366821289,101.99349975585938,72.30249786376953,209.88731384277344,369.6700134277344,80.36250305175781,101.99349975585938,72.30249786376953,210.11000061035156,369.6700134277344,81.19000244140625,103.5510025024414,73.22899627685547,212.72999572753906,375.25,79.73750305175781,101.5999984741211,71.48400115966797,208.7100067138672,362.29998779296875,80.87999725341797,103.5510025024414,73.18049621582031,212.50999450683594,375.1300048828125,118826800,87524000,36376000,12538200,6437000
2020-02-06,78.99939727783203,102.5114974975586,73.79850006103516,210.62652587890625,366.95001220703125,81.30249786376953,102.5114974975586,73.79850006103516,210.85000610351562,366.95001220703125,81.30500030517578,102.81500244140625,74.0780029296875,211.19000244140625,371.54998779296875,80.06500244140625,101.23999786376953,72.52400207519531,209.33999633789062,362.510009765625,80.64250183105469,102.0510025024414,72.5989990234375,210.47000122070312,369.6000061035156,105425600,63660000,37822000,10567500,3920400
2020-02-07,77.92557525634766,103.96399688720703,73.95549774169922,212.10494995117188,366.7699890136719,80.00749969482422,103.96399688720703,73.95549774169922,212.3300018310547,366.7699890136719,80.8499984741211,104.92649841308594,74.26249694824219,212.82000732421875,371.79998779296875,79.5,101.90499877929688,73.27050018310547,209.92999267578125,363.57000732421875,80.59249877929688,102.09950256347656,73.36949920654297,210.3000030517578,365.0400085449219,117684000,101906000,28360000,12242500,4385200
2020-02-10,78.29569244384766,106.69550323486328,75.43299865722656,212.8341827392578,371.07000732421875,80.38749694824219,106.69550323486328,75.43299865722656,213.05999755859375,371.07000732421875,80.38749694824219,106.77999877929688,75.44400024414062,213.8000030517578,374.79998779296875,78.4625015258789,104.24800109863281,73.76000213623047,210.66000366210938,362.5199890136719,78.54499816894531,104.25050354003906,73.86150360107422,211.52000427246094,365.0,109348800,101124000,38302000,11856400,5294100
2020-02-11,77.8233413696289,107.54000091552734,75.50299835205078,206.97039794921875,373.69000244140625,79.90249633789062,107.54000091552734,75.50299835205078,207.19000244140625,373.69000244140625,80.9749984741211,109.29750061035156,76.49400329589844,210.86000061035156,378.1099853515625,79.67749786376953,106.80000305175781,75.27249908447266,206.50999450683594,369.7200012207031,80.9000015258789,107.54499816894531,75.66349792480469,210.19000244140625,373.75,94323200,114920000,34852000,25030800,4772900
2020-02-12,79.67145538330078,108.0,75.93150329589844,210.53660583496094,380.010009765625,81.80000305175781,108.0,75.93150329589844,210.75999450683594,380.010009765625,81.80500030517578,109.01249694824219,76.01499938964844,211.22000122070312,380.6199951171875,80.36750030517578,107.7645034790039,75.43350219726562,207.39999389648438,375.8800048828125,80.36750030517578,108.16000366210938,75.79299926757812,207.85000610351562,377.17999267578125,113730400,66686000,31042000,13813700,4624800
2020-02-13,79.10411834716797,107.49349975585938,75.66950225830078,212.91409301757812,381.3999938964844,81.21749877929688,107.49349975585938,75.66950225830078,213.13999938964844,381.3999938964844,81.55500030517578,108.51399993896484,76.29750061035156,214.3300018310547,385.3699951171875,80.8375015258789,107.0999984741211,75.19999694824219,209.17999267578125,376.510009765625,81.04750061035156,107.24949645996094,75.5,209.52000427246094,376.9599914550781,94747600,60636000,22914000,15396600,4485400
2020-02-14,79.12358093261719,106.74349975585938,75.9365005493164,213.95298767089844,380.3999938964844,81.23750305175781,106.74349975585938,75.9365005493164,214.17999267578125,380.3999938964844,81.49500274658203,107.9520034790039,76.00250244140625,214.92999267578125,385.1499938964844,80.7125015258789,106.29450225830078,75.27749633789062,212.64999389648438,379.42999267578125,81.18499755859375,107.78399658203125,75.72650146484375,214.0,381.4700012207031,80113600,52124000,23198000,10741700,3736300
2020-02-18,77.67479705810547,107.78350067138672,75.97200012207031,217.56915283203125,387.7799987792969,79.75,107.78350067138672,75.97200012207031,217.8000030517578,387.7799987792969,79.9375,108.30349731445312,76.52799987792969,217.97999572753906,389.5400085449219,78.65249633789062,106.20549774169922,75.55049896240234,213.39999389648438,379.19000244140625,78.83999633789062,106.2509994506836,75.71700286865234,213.5500030517578,379.29998779296875,152531200,58912000,25642000,15609200,5173900
2020-02-19,78.79973602294922,108.51100158691406,76.24349975585938,217.25949096679688,386.19000244140625,80.90499877929688,108.51100158691406,76.24349975585938,217.49000549316406,386.19000244140625,81.14250183105469,109.25499725341797,76.53700256347656,218.32000732421875,392.95001220703125,80.0,108.05599975585938,76.04900360107422,216.11000061035156,384.8999938964844,80.0,108.38999938964844,76.36000061035156,217.99000549316406,388.1199951171875,93984000,51224000,22746000,12135100,4896400
2020-02-20,77.9913330078125,107.65499877929688,75.84950256347656,214.35256958007812,386.0,80.07499694824219,107.65499877929688,75.84950256347656,214.5800018310547,386.0,81.1624984741211,108.8395004272461,76.35350036621094,218.77000427246094,389.70001220703125,79.55249786376953,106.37249755859375,75.21299743652344,212.9499969482422,376.67999267578125,80.65750122070312,108.65350341796875,75.95050048828125,216.52000427246094,386.55999755859375,100566000,62626000,25962000,13109200,4079400
2020-02-21,76.22599029541016,104.79850006103516,74.1729965209961,209.9572296142578,380.07000732421875,78.26249694824219,104.79850006103516,74.1729965209961,210.17999267578125,380.07000732421875,80.11250305175781,107.22750091552734,75.54750061035156,214.24000549316406,387.32000732421875,77.625,104.4000015258789,73.92449951171875,208.8300018310547,377.8999938964844,79.65499877929688,107.10749816894531,75.22899627685547,213.47999572753906,385.3299865722656,129554000,92926000,42520000,14092300,3930100
2020-02-24,72.60521697998047,100.4645004272461,70.99299621582031,200.50726318359375,368.70001220703125,74.54499816894531,100.4645004272461,70.99299621582031,200.72000122070312,368.70001220703125,76.04499816894531,101.96499633789062,71.81900024414062,203.64999389648438,372.82000732421875,72.30750274658203,99.39849853515625,70.3395004272461,198.1699981689453,361.0,74.31500244140625,100.15899658203125,71.15249633789062,201.8000030517578,364.760009765625,222195200,130940000,49560000,23080100,6936400
2020-02-25,70.14593505859375,98.63700103759766,69.31600189208984,196.5614471435547,360.0899963378906,72.0199966430664,98.63700103759766,69.31600189208984,196.77000427246094,360.0899963378906,75.63249969482422,101.7300033569336,71.84249877929688,203.5,375.6499938964844,71.53250122070312,97.9209976196289,69.02100372314453,195.9499969482422,357.7200012207031,75.23750305175781,101.32099914550781,71.55000305175781,202.25,372.0,230673600,124382000,51580000,21433500,6481200
2020-02-26,71.25872039794922,98.97949981689453,69.52349853515625,196.99098205566406,379.239990234375,73.1624984741211,98.97949981689453,69.52349853515625,197.1999969482422,379.239990234375,74.47000122070312,100.7334976196289,70.68350219726562,201.2100067138672,382.0,71.625,98.02249908447266,68.82749938964844,195.49000549316406,365.0,71.63249969482422,98.51399993896484,69.7490005493164,197.19000244140625,366.30999755859375,198054800,104492000,49776000,16524500,8934100
2020-02-27,66.60066223144531,94.21499633789062,65.74749755859375,189.54888916015625,371.7099914550781,68.37999725341797,94.21499633789062,65.74749755859375,189.75,371.7099914550781,71.5,98.75,68.47000122070312,195.8800048828125,391.55999755859375,68.23999786376953,94.13800048828125,65.71199798583984,189.5,370.6000061035156,70.2750015258789,96.71900177001953,67.95700073242188,191.82000732421875,371.4599914550781,320605600,162880000,62290000,21682600,10967700
2020-02-28,66.56170654296875,94.1875,66.9625015258789,192.26600646972656,369.0299987792969,68.33999633789062,94.1875,66.9625015258789,192.47000122070312,369.0299987792969,69.60250091552734,94.48799896240234,67.12249755859375,192.74000549316406,376.7699890136719,64.09249877929688,90.55650329589844,63.410499572753906,181.82000732421875,356.79998779296875,64.31500244140625,90.73149871826172,63.71549987792969,182.6999969482422,364.2099914550781,426510000,189620000,80198000,32568900,11168600
2020-03-02,72.75863647460938,97.69750213623047,69.31600189208984,196.23179626464844,381.04998779296875,74.70249938964844,97.69750213623047,69.31600189208984,196.44000244140625,381.04998779296875,75.36000061035156,97.72550201416016,69.37349700927734,196.57000732421875,381.3599853515625,69.43000030517578,93.5,66.26000213623047,188.85000610351562,364.5,70.56999969482422,95.32450103759766,67.56950378417969,194.02999877929688,373.1099853515625,341397200,135234000,55430000,24949000,6997900
2020-03-03,70.44786834716797,95.44950103759766,66.88600158691406,185.69297790527344,368.7699890136719,72.33000183105469,95.44950103759766,66.88600158691406,185.88999938964844,368.7699890136719,76.0,99.81649780273438,70.40950012207031,197.24000549316406,393.5199890136719,71.44999694824219,94.40450286865234,66.46199798583984,183.97000122070312,367.3999938964844,75.9175033569336,98.76850128173828,69.88400268554688,196.22000122070312,381.0299987792969,319475600,150690000,56602000,27984100,8364600
2020-03-04,73.71556091308594,98.79149627685547,69.08000183105469,191.55674743652344,383.7900085449219,75.68499755859375,98.79149627685547,69.08000183105469,191.75999450683594,383.7900085449219,75.8499984741211,98.9000015258789,69.13899993896484,191.8300018310547,384.010009765625,73.28250122070312,96.0999984741211,66.8499984741211,186.38999938964844,370.510009765625,74.11000061035156,97.32849884033203,67.947998046875,189.1699981689453,377.7699890136719,219178400,95458000,47598000,23062500,5487300
2020-03-05,71.32445526123047,96.20149993896484,65.73799896240234,184.97373962402344,372.7799987792969,73.2300033569336,96.20149993896484,65.73799896240234,185.1699981689453,372.7799987792969,74.88749694824219,98.03600311279297,67.68150329589844,188.99000549316406,391.3999938964844,72.85250091552734,95.5,65.08200073242188,183.88999938964844,368.6400146484375,73.87999725341797,96.6500015258789,67.27749633789062,186.77999877929688,381.0,187572800,94964000,54380000,19333400,8747000
2020-03-06,70.37725067138672,95.05449676513672,64.78700256347656,180.89805603027344,368.9700012207031,72.25749969482422,95.05449676513672,64.78700256347656,181.08999633789062,368.9700012207031,72.70500183105469,95.54350280761719,65.13749694824219,183.77999877929688,371.30999755859375,70.30750274658203,93.4749984741211,62.86050033569336,176.25999450683594,356.8500061035156,70.5,93.75,63.497501373291016,178.3300018310547,367.70001220703125,226176800,105472000,64640000,24559600,8147200
2020-03-09,64.81096649169922,90.03050231933594,60.78950119018555,169.32034301757812,346.489990234375,66.5425033569336,90.03050231933594,60.78950119018555,169.5,346.489990234375,69.52249908447266,93.13849639892578,62.63650131225586,175.0,357.4700012207031,65.75,88.06449890136719,59.902000427246094,165.19000244140625,341.7200012207031,65.9375,88.69300079345703,60.24800109863281,169.60000610351562,343.8599853515625,286744800,156264000,69252000,29949000,7405500
2020-03-10,69.478759765625,94.59100341796875,63.75849914550781,178.0011444091797,364.1300048828125,71.33499908447266,94.59100341796875,63.75849914550781,178.19000244140625,364.1300048828125,71.61000061035156,94.7135009765625,63.79249954223633,178.2899932861328,364.5400085449219,67.34249877929688,90.90850067138672,60.72549819946289,169.5,347.8500061035156,69.28500366210938,93.54399871826172,62.71950149536133,174.6699981689453,356.42999267578125,285290000,142666000,54872000,24517800,7604400
2020-03-11,67.06573486328125,91.04299926757812,60.54499816894531,170.0595703125,349.9200134277344,68.85749816894531,91.04299926757812,60.54499816894531,170.24000549316406,349.9200134277344,70.30500030517578,93.56600189208984,62.846500396728516,175.8800048828125,362.9800109863281,67.96499633789062,90.07499694824219,59.55699920654297,167.66000366210938,344.7900085449219,69.34750366210938,92.89250183105469,62.41350173950195,174.00999450683594,358.9200134277344,255598800,112496000,54732000,20373900,6036000
2020-03-12,60.44267654418945,83.83049774169922,55.57749938964844,154.3062744140625,315.25,62.057498931884766,83.83049774169922,55.57749938964844,154.47000122070312,315.25,67.5,88.25,59.4375,166.60000610351562,335.7200012207031,62.0,83.75,55.423500061035156,154.33999633789062,307.32000732421875,63.98500061035156,86.0989990234375,56.13100051879883,159.5399932861328,326.5,418474000,226924000,94326000,43266300,12071600
2020-03-13,67.68418884277344,89.25,60.7135009765625,170.09951782226562,336.29998779296875,69.49250030517578,89.25,60.7135009765625,170.27999877929688,336.29998779296875,69.9800033569336,89.31549835205078,60.720001220703125,170.7899932861328,336.4200134277344,63.23749923706055,84.03099822998047,55.614498138427734,157.60000610351562,307.3900146484375,66.22250366210938,87.75,58.7495002746582,163.52999877929688,330.510009765625,370732000,176194000,79400000,35028600,9458200
2020-03-16,58.97684097290039,84.4574966430664,53.650001525878906,145.85523986816406,298.8399963378906,60.5525016784668,84.4574966430664,53.650001525878906,146.00999450683594,298.8399963378906,64.7699966430664,87.97250366210938,57.27349853515625,159.1300048828125,334.3500061035156,60.0,81.30149841308594,53.354000091552734,143.10000610351562,294.75,60.48749923706055,82.07550048828125,54.480499267578125,152.32000732421875,306.6300048828125,322423600,178346000,96520000,39120400,10559900
2020-03-17,61.57006072998047,90.39199829101562,55.90299987792969,149.26162719726562,319.75,63.21500015258789,90.39199829101562,55.90299987792969,149.4199981689453,319.75,64.40249633789062,92.88899993896484,56.29999923706055,153.94000244140625,322.8999938964844,59.599998474121094,84.46199798583984,52.45500183105469,140.0,290.25,61.877498626708984,88.77349853515625,54.53200149536133,150.74000549316406,306.19000244140625,324056000,218342000,83194000,34255600,10013900
2020-03-18,60.062828063964844,91.5,54.55950164794922,146.8042449951172,315.4700012207031,61.66749954223633,91.5,54.55950164794922,146.9600067138672,315.4700012207031,62.5,92.08300018310547,55.2495002746582,148.17999267578125,331.5799865722656,59.279998779296875,87.25,51.849998474121094,137.10000610351562,300.0,59.942501068115234,87.5,52.99700164794922,139.75,302.3999938964844,300233600,192904000,93044000,37553100,12593600
2020-03-19,59.60261917114258,94.04650115966797,55.583499908447266,152.9676971435547,332.0299987792969,61.19499969482422,94.04650115966797,55.583499908447266,153.1300048828125,332.0299987792969,63.209999084472656,97.25,57.63050079345703,159.92999267578125,348.510009765625,60.65250015258789,91.63249969482422,52.77750015258789,144.8000030517578,316.82000732421875,61.84749984741211,93.0,54.4109992980957,146.6199951171875,324.3299865722656,271857200,207998000,74064000,39862300,10616000
2020-03-20,55.818721771240234,92.30449676513672,53.410499572753906,149.57130432128906,332.8299865722656,57.310001373291016,92.30449676513672,53.410499572753906,149.72999572753906,332.8299865722656,62.95750045776367,97.8499984741211,56.92399978637695,159.27000427246094,350.489990234375,57.0,91.0364990234375,53.10499954223633,148.0,332.0,61.79499816894531,96.31549835205078,56.54499816894531,156.02000427246094,342.30999755859375,401693200,196358000,82878000,32568400,10853800
2020-03-23,54.63289260864258,95.1415023803711,52.70650100708008,147.9430389404297,360.2699890136719,56.092498779296875,95.1415023803711,52.70650100708008,148.10000610351562,360.2699890136719,57.125,95.97000122070312,53.34550094604492,152.30999755859375,366.1099853515625,53.15250015258789,90.5999984741211,50.44350051879883,142.25,340.8800048828125,57.02000045776367,91.38749694824219,52.81850051879883,149.66000366210938,347.8900146484375,336752800,156170000,83672000,29830800,13449400
2020-03-24,60.11396026611328,97.00499725341797,56.5004997253418,160.8093719482422,357.32000732421875,61.720001220703125,97.00499725341797,56.5004997253418,160.97999572753906,357.32000732421875,61.92250061035156,97.75,56.666500091552734,161.30999755859375,372.92999267578125,58.57500076293945,95.01699829101562,54.32149887084961,152.57000732421875,353.0299987792969,59.09000015258789,97.57499694824219,55.19900131225586,155.2100067138672,369.989990234375,287531200,142942000,72468000,30440400,11638700
2020-03-25,59.78281784057617,94.29199981689453,55.08100128173828,156.04444885253906,342.3900146484375,61.380001068115234,94.29199981689453,55.08100128173828,156.2100067138672,342.3900146484375,64.5625,97.51300048828125,57.30849838256836,162.99000549316406,362.0,61.07500076293945,94.28900146484375,54.1505012512207,153.05999755859375,339.1700134277344,62.6875,96.03450012207031,56.229000091552734,158.9199981689453,361.0199890136719,303602000,129582000,90324000,35184300,8767200
2020-03-26,62.92876434326172,97.77449798583984,58.145999908447266,163.1668701171875,362.989990234375,64.61000061035156,97.77449798583984,58.145999908447266,163.33999633789062,362.989990234375,64.66999816894531,97.82450103759766,58.57400131225586,164.0,363.8399963378906,61.59000015258789,94.4645004272461,54.60150146484375,157.02000427246094,341.7300109863281,61.630001068115234,95.0999984741211,55.736000061035156,158.25,344.0,252087200,124426000,76562000,26556800,7229600
2020-03-27,60.3233642578125,95.00499725341797,55.51300048828125,156.62380981445312,357.1199951171875,61.935001373291016,95.00499725341797,55.51300048828125,156.7899932861328,357.1199951171875,63.967498779296875,96.989501953125,57.5525016784668,160.08999633789062,368.55999755859375,61.76250076293945,94.99600219726562,55.20000076293945,154.75,353.0,63.1875,96.54299926757812,56.37350082397461,158.1999969482422,359.0899963378906,204216800,107758000,62794000,24879900,7948800
2020-03-30,62.04487991333008,98.19750213623047,57.31549835205078,165.77410888671875,370.9599914550781,63.70249938964844,98.19750213623047,57.31549835205078,165.9499969482422,370.9599914550781,63.880001068115234,98.68150329589844,57.54999923706055,166.75,377.79998779296875,62.349998474121094,95.61699676513672,54.92449951171875,158.05999755859375,361.1700134277344,62.685001373291016,96.1415023803711,56.63199996948242,159.17999267578125,363.0,167976400,122522000,58736000,22515200,8622000
